input,output
सार्वजनिक सेवा काउंटर व्हीलचेयर उपयोगकर्ताओं के लिए बहुत ऊंचा है।,accessibility
यह एक गंभीर सुलभता संबंधी समस्या है: सड़क पर ऐसी बाधाएं हैं जिनसे व्हीलचेयर उपयोगकर्ताओं को गुजरने में परेशानी होती है।,accessibility
Visually impaired pedestrians ke liye tactile path nahi hai.,accessibility
Main is problem se pareshan hoon kyunki road par obstacles hain jiski wajah se wheelchair users ko pass hone mein problem hoti hai.,accessibility
रेलवे स्टेशन पर पर्याप्त सुलभता सुविधाएं नहीं हैं।,accessibility
स्थानीय लोगों को सुलभता की समस्या हो रही है क्योंकि सरकारी भवन के प्रवेश द्वार पर व्हीलचेयर के लिए रैंप नहीं है।,accessibility
The public toilet does not have an accessible facility for disabled people.,accessibility
The public service counter is too high for wheelchair users.,accessibility
सार्वजनिक शौचालय में दिव्यांग लोगों के लिए उचित सुविधा नहीं है।,accessibility
सार्वजनिक शौचालय में दिव्यांग लोगों के लिए उचित सुविधा नहीं है।,accessibility
सार्वजनिक भवन में सीढ़ियों का उपयोग न कर पाने वाले लोगों के लिए लिफ्ट नहीं है।,accessibility
Please meri complaint register karein ki public park mein wheelchair users ke liye accessible paths nahi hain.,accessibility
Ye ek serious accessibility issue hai: public buses mein proper wheelchair access available nahi hai.,accessibility
बस स्टॉप पर दिव्यांग लोगों के लिए उचित सुविधाएं नहीं हैं।,accessibility
The footpath in our area is not accessible for wheelchair users.,accessibility
The local civic facility does not provide adequate accessibility support.,accessibility
Bus stop par people with disabilities ke liye proper facilities nahi hain.,accessibility
Hamare area ka footpath wheelchair users ke liye accessible nahi hai.,accessibility
सरकारी कार्यालय में दिव्यांग लोगों के लिए सुलभ प्रवेश द्वार नहीं है।,accessibility
सार्वजनिक शौचालय में दिव्यांग लोगों के लिए उचित सुविधा नहीं है।,accessibility
Hamare area ka footpath wheelchair users ke liye accessible nahi hai.,accessibility
Public building mein stairs use na kar sakne wale logon ke liye lift nahi hai.,accessibility
Government website visually disabled people ke liye use karna difficult hai.,accessibility
Government office mein disabled people ke liye accessible entrance nahi hai.,accessibility
Pedestrian crossing par accessible signal available nahi hai.,accessibility
The pedestrian crossing does not have an accessible signal.,accessibility
Residents ko accessibility ki problem ho rahi hai kyunki public buses mein proper wheelchair access available nahi hai.,accessibility
The government website is difficult for people with visual disabilities to use.,accessibility
Bus stop par people with disabilities ke liye proper facilities nahi hain.,accessibility
स्थानीय नागरिक सुविधा में पर्याप्त सुलभता सहायता उपलब्ध नहीं है।,accessibility
"Footpath bahut uneven hai, jiski wajah se elderly aur disabled pedestrians ko problem hoti hai.",accessibility
"फुटपाथ बहुत असमान है, जिससे बुजुर्गों और दिव्यांग लोगों को चलने में परेशानी होती है।",accessibility
Government office mein disabled people ke liye accessible entrance nahi hai.,accessibility
कृपया मेरी शिकायत दर्ज करें कि सार्वजनिक बसों में व्हीलचेयर के लिए उचित प्रवेश सुविधा नहीं है।,accessibility
There is no lift in the public building for people who cannot use stairs.,accessibility
दृष्टिबाधित पैदल यात्रियों के लिए टैक्टाइल पथ नहीं है।,accessibility
सार्वजनिक भवन में सीढ़ियों का उपयोग न कर पाने वाले लोगों के लिए लिफ्ट नहीं है।,accessibility
The local civic facility does not provide adequate accessibility support.,accessibility
Local civic facility mein adequate accessibility support available nahi hai.,accessibility
खड़ी की गई गाड़ियां सुलभ फुटपाथ को रोक रही हैं।,accessibility
There are no audio announcements for visually impaired passengers.,accessibility
The public service counter is too high for wheelchair users.,accessibility
दृष्टिबाधित पैदल यात्रियों के लिए टैक्टाइल पथ नहीं है।,accessibility
सार्वजनिक भवन के पास दिव्यांग लोगों के लिए आरक्षित पार्किंग नहीं है।,accessibility
स्थानीय लोगों को सुलभता की समस्या हो रही है क्योंकि सार्वजनिक पार्क में व्हीलचेयर उपयोगकर्ताओं के लिए सुलभ रास्ते नहीं हैं।,accessibility
Public building ki stairs par proper handrail nahi hai.,accessibility
Parked vehicles accessible footpath ko block kar rahe hain.,accessibility
Public service counter wheelchair users ke liye bahut high hai.,accessibility
सरकारी वेबसाइट दृष्टिबाधित लोगों के लिए उपयोग करना बहुत कठिन है।,accessibility
Please meri complaint register karein ki road par obstacles hain jiski wajah se wheelchair users ko pass hone mein problem hoti hai.,accessibility
Please register my complaint that there is no wheelchair ramp at the entrance of the government building.,accessibility
I want to report that the road has obstacles that make it difficult for wheelchair users to pass.,accessibility
दृष्टिबाधित यात्रियों के लिए ऑडियो घोषणा की सुविधा नहीं है।,accessibility
सार्वजनिक सेवा काउंटर व्हीलचेयर उपयोगकर्ताओं के लिए बहुत ऊंचा है।,accessibility
The public service counter is too high for wheelchair users.,accessibility
Railway station par adequate accessibility facilities nahi hain.,accessibility
Public service counter wheelchair users ke liye bahut high hai.,accessibility
There is no lift in the public building for people who cannot use stairs.,accessibility
रेलवे स्टेशन पर पर्याप्त सुलभता सुविधाएं नहीं हैं।,accessibility
I am facing an issue because the road has obstacles that make it difficult for wheelchair users to pass.,accessibility
कृपया मेरी शिकायत दर्ज करें कि सार्वजनिक पार्क में व्हीलचेयर उपयोगकर्ताओं के लिए सुलभ रास्ते नहीं हैं।,accessibility
Visually impaired passengers ke liye audio announcements nahi hain.,accessibility
Government office mein disabled people ke liye accessible entrance nahi hai.,accessibility
सार्वजनिक सेवा काउंटर व्हीलचेयर उपयोगकर्ताओं के लिए बहुत ऊंचा है।,accessibility
There is a serious accessibility issue: the road has obstacles that make it difficult for wheelchair users to pass.,accessibility
There are no audio announcements for visually impaired passengers.,accessibility
The local civic facility does not provide adequate accessibility support.,accessibility
सार्वजनिक भवन की सीढ़ियों पर उचित हैंडरेल नहीं है।,accessibility
Please register my complaint that public buses do not provide proper wheelchair access.,accessibility
बस स्टॉप पर दिव्यांग लोगों के लिए उचित सुविधाएं नहीं हैं।,accessibility
Main complaint register karna chahta hoon ki government building ke entrance par wheelchair ke liye ramp nahi hai.,accessibility
The public service counter is too high for wheelchair users.,accessibility
पैदल यात्री क्रॉसिंग पर सुलभ सिग्नल की सुविधा नहीं है।,accessibility
सार्वजनिक भवन के पास दिव्यांग लोगों के लिए आरक्षित पार्किंग नहीं है।,accessibility
Public building ki stairs par proper handrail nahi hai.,accessibility
There is no tactile path for visually impaired pedestrians.,accessibility
खड़ी की गई गाड़ियां सुलभ फुटपाथ को रोक रही हैं।,accessibility
There is no tactile path for visually impaired pedestrians.,accessibility
Main complaint register karna chahta hoon ki road par obstacles hain jiski wajah se wheelchair users ko pass hone mein problem hoti hai.,accessibility
There is no accessible parking space near the public building.,accessibility
कृपया मेरी शिकायत दर्ज करें कि सड़क पर ऐसी बाधाएं हैं जिनसे व्हीलचेयर उपयोगकर्ताओं को गुजरने में परेशानी होती है।,accessibility
The bus stop does not have facilities for people with disabilities.,accessibility
There are parked vehicles blocking the accessible footpath.,accessibility
The government website is difficult for people with visual disabilities to use.,accessibility
"फुटपाथ बहुत असमान है, जिससे बुजुर्गों और दिव्यांग लोगों को चलने में परेशानी होती है।",accessibility
"फुटपाथ बहुत असमान है, जिससे बुजुर्गों और दिव्यांग लोगों को चलने में परेशानी होती है।",accessibility
मैं शिकायत दर्ज करना चाहता हूं कि सार्वजनिक बसों में व्हीलचेयर के लिए उचित प्रवेश सुविधा नहीं है।,accessibility
The government office does not have an accessible entrance.,accessibility
पैदल यात्री क्रॉसिंग पर सुलभ सिग्नल की सुविधा नहीं है।,accessibility
I am facing an issue because the road has obstacles that make it difficult for wheelchair users to pass.,accessibility
सरकारी वेबसाइट दृष्टिबाधित लोगों के लिए उपयोग करना बहुत कठिन है।,accessibility
हमारे क्षेत्र का फुटपाथ व्हीलचेयर उपयोगकर्ताओं के लिए सुलभ नहीं है।,accessibility
I am facing an issue because public buses do not provide proper wheelchair access.,accessibility
The stairs in the public building do not have a proper handrail.,accessibility
सार्वजनिक भवन में सीढ़ियों का उपयोग न कर पाने वाले लोगों के लिए लिफ्ट नहीं है।,accessibility
Pedestrian crossing par accessible signal available nahi hai.,accessibility
"Footpath bahut uneven hai, jiski wajah se elderly aur disabled pedestrians ko problem hoti hai.",accessibility
"Footpath bahut uneven hai, jiski wajah se elderly aur disabled pedestrians ko problem hoti hai.",accessibility
सरकारी वेबसाइट दृष्टिबाधित लोगों के लिए उपयोग करना बहुत कठिन है।,accessibility
The footpath in our area is not accessible for wheelchair users.,accessibility
सार्वजनिक सेवा काउंटर व्हीलचेयर उपयोगकर्ताओं के लिए बहुत ऊंचा है।,accessibility
The government office does not have an accessible entrance.,accessibility
There is no tactile path for visually impaired pedestrians.,accessibility
खड़ी की गई गाड़ियां सुलभ फुटपाथ को रोक रही हैं।,accessibility
मैं शिकायत दर्ज करना चाहता हूं कि सरकारी भवन के प्रवेश द्वार पर व्हीलचेयर के लिए रैंप नहीं है।,accessibility
Public toilet mein disabled people ke liye proper accessible facility nahi hai.,accessibility
The railway station does not have adequate accessibility facilities.,accessibility
बस स्टॉप पर दिव्यांग लोगों के लिए उचित सुविधाएं नहीं हैं।,accessibility
The bus stop does not have facilities for people with disabilities.,accessibility
Government website visually disabled people ke liye use karna difficult hai.,accessibility
रेलवे स्टेशन पर पर्याप्त सुलभता सुविधाएं नहीं हैं।,accessibility
Public building ke paas accessible parking space nahi hai.,accessibility
The stairs in the public building do not have a proper handrail.,accessibility
The footpath is too uneven for elderly and disabled pedestrians.,accessibility
सार्वजनिक भवन की सीढ़ियों पर उचित हैंडरेल नहीं है।,accessibility
Public building ke paas accessible parking space nahi hai.,accessibility
The pedestrian crossing does not have an accessible signal.,accessibility
Public toilet mein disabled people ke liye proper accessible facility nahi hai.,accessibility
The public toilet does not have an accessible facility for disabled people.,accessibility
सार्वजनिक शौचालय में दिव्यांग लोगों के लिए उचित सुविधा नहीं है।,accessibility
मैं शिकायत दर्ज करना चाहता हूं कि सड़क पर ऐसी बाधाएं हैं जिनसे व्हीलचेयर उपयोगकर्ताओं को गुजरने में परेशानी होती है।,accessibility
Pedestrian crossing par accessible signal available nahi hai.,accessibility
Railway station par adequate accessibility facilities nahi hain.,accessibility
यह एक गंभीर सुलभता संबंधी समस्या है: सार्वजनिक पार्क में व्हीलचेयर उपयोगकर्ताओं के लिए सुलभ रास्ते नहीं हैं।,accessibility
Residents are facing an accessibility problem because public buses do not provide proper wheelchair access.,accessibility
पैदल यात्री क्रॉसिंग पर सुलभ सिग्नल की सुविधा नहीं है।,accessibility
"Footpath bahut uneven hai, jiski wajah se elderly aur disabled pedestrians ko problem hoti hai.",accessibility
दृष्टिबाधित पैदल यात्रियों के लिए टैक्टाइल पथ नहीं है।,accessibility
"फुटपाथ बहुत असमान है, जिससे बुजुर्गों और दिव्यांग लोगों को चलने में परेशानी होती है।",accessibility
सरकारी कार्यालय में दिव्यांग लोगों के लिए सुलभ प्रवेश द्वार नहीं है।,accessibility
The government website is difficult for people with visual disabilities to use.,accessibility
There are no audio announcements for visually impaired passengers.,accessibility
Public toilet mein disabled people ke liye proper accessible facility nahi hai.,accessibility
कृपया मेरी शिकायत दर्ज करें कि सार्वजनिक पार्क में व्हीलचेयर उपयोगकर्ताओं के लिए सुलभ रास्ते नहीं हैं।,accessibility
सार्वजनिक भवन में सीढ़ियों का उपयोग न कर पाने वाले लोगों के लिए लिफ्ट नहीं है।,accessibility
There are no audio announcements for visually impaired passengers.,accessibility
I want to report that there is no wheelchair ramp at the entrance of the government building.,accessibility
The footpath is too uneven for elderly and disabled pedestrians.,accessibility
There is no accessible parking space near the public building.,accessibility
Visually impaired pedestrians ke liye tactile path nahi hai.,accessibility
Local civic facility mein adequate accessibility support available nahi hai.,accessibility
मैं शिकायत दर्ज करना चाहता हूं कि सड़क पर ऐसी बाधाएं हैं जिनसे व्हीलचेयर उपयोगकर्ताओं को गुजरने में परेशानी होती है।,accessibility
There is a serious accessibility issue: the road has obstacles that make it difficult for wheelchair users to pass.,accessibility
The railway station does not have adequate accessibility facilities.,accessibility
दृष्टिबाधित पैदल यात्रियों के लिए टैक्टाइल पथ नहीं है।,accessibility
